disp_x_mm,disp_y_mm,disp_z_mm,Rx_deg,Ry_deg,Rz_deg,Fx_N,Fy_N,Fz_N
-0.0212927531910303,-0.140583226510748,-0.0164917594404485,0.845360996710586,0.264224475260717,-0.489881024093747,-0.371381888559483,-0.977699646734436,0.0408725650346184
-0.0229612884003618,-0.140095654709866,-0.0156388142061836,0.845605070868447,0.2648330470848,-0.490008648941855,-0.171952376842682,0.311679645558343,0.138190539165748
-0.0250660772533833,-0.139153314126885,-0.0143880359977663,0.846117526745195,0.265684964352046,-0.490275886929026,-0.336106512606477,0.0556186277121924,-0.024093837907003
-0.0275839474496791,-0.137811845620366,-0.0127979710714997,0.846874799836653,0.266724777084909,-0.490641357257862,-0.938151636896123,-1.18676582681678,-0.0783139796106411
-0.0304829337675749,-0.136133424592034,-0.0109362100438878,0.84785004729538,0.267890562151227,-0.491058444698979,-0.426905478077288,-0.0606660811113215,-0.0329103870194274
-0.0337166901565074,-0.134200180549056,-0.00888912756908546,0.849001421097649,0.269116714139685,-0.49148579926082,-1.51374131233706,0.290742885514419,-0.118397201407134
-0.0372269297992533,-0.132121433246828,-0.00676559793655044,0.850271023029243,0.270326391903986,-0.491871886374855,-1.64251531965215,-0.862293745032957,0.019415927165511
-0.0409680399373462,-0.129997499984653,-0.00466353457122329,0.851600102266497,0.27146375946875,-0.492179955863022,-2.05391528887748,0.624355428418312,-0.0495649094465023
-0.0448907614395397,-0.12792268297162,-0.00267742537990766,0.852930212091413,0.272478779716506,-0.492381867314492,-2.86351551275226,0.240940745466787,0.0803408817865545
-0.0489517301950837,-0.125980634546071,-0.000890439232650843,0.854206585736756,0.273333911466852,-0.49246013674151,-2.4596043888061,0.270112341780305,0.0109028745694673
-0.0531293279633285,-0.124236646851341,0.000638070716847482,0.855378125978913,0.274020143056546,-0.492415940836434,-3.22508202013972,0.255793471194693,-0.0017496137622004
-0.057414911658036,-0.122737077426559,0.00186864929650498,0.856403256063905,0.274542130681064,-0.492258559447087,-3.69161282507196,-0.345984906022068,0.325607485749543
-0.0618138690875083,-0.121489327378383,0.00279703317804254,0.857264343947675,0.274923902357875,-0.492012831917657,-3.16375343874694,0.0332135770133846,0.2865845964632
-0.0663495734557038,-0.12048355417161,0.00344115177951741,0.857953836924291,0.27520466646376,-0.491709874394596,-4.46733530310746,-0.252342321345168,0.180349021266892
-0.0710450104091456,-0.119693031285627,0.00383454247545686,0.858477343164659,0.275421148488791,-0.491380209147107,-3.67936753163724,0.150889641455024,0.0705953399400983
-0.0759288741630511,-0.119065019184179,0.00403442232815426,0.858862967538493,0.27561268391004,-0.491053111386146,-4.2149101460389,0.00620409291809665,0.101992997278273
-0.0810345166252555,-0.118533270979782,0.00411076867283417,0.85915343547034,0.27581631737704,-0.490751759837287,-4.65891458064948,0.0559301549358224,0.137072442626021
-0.0863841112669426,-0.118053032802433,0.00411844256716526,0.859383646386656,0.276052266485387,-0.490485623728289,-4.26999187579054,-0.0196720837150224,0.134527220605889
-0.0919930676253904,-0.117576524415712,0.00411402062831857,0.859596284626086,0.276333173153813,-0.490256111119051,-5.93378271584373,-0.0293521629466795,-0.12784740142834
-0.0978524371739538,-0.117073467348005,0.00413414783756768,0.859826017384279,0.276652596225269,-0.490057318152167,-5.00196941525434,0.367909249688182,-0.0156459478046429
-0.103945209157728,-0.116525815992698,0.00420341557366984,0.860103086333419,0.276996001138218,-0.489874216563822,-6.3332207207535,0.600009506253855,-0.179742001590569
-0.110230103126631,-0.115947117100155,0.00431592145788132,0.860437707566596,0.277332132334825,-0.489685587875867,-6.63401685561598,-0.480977411946697,-0.354473040611623
-0.116656830002145,-0.115363976754258,0.00445152045666207,0.860828916609233,0.277630349078577,-0.489473817874075,-6.17709084287719,0.177934661433483,-0.189092264267373
-0.123165229496077,-0.114821502219126,0.00457263535378735,0.861259697019155,0.277854682794904,-0.48921834010936,-7.49225983663717,0.78612725465041,-0.177572372191378
-0.129690471549954,-0.114366725504882,0.00463541982876928,0.861705247134394,0.277977541977143,-0.488910766142663,-6.63561281244006,0.149233748996494,-0.188595779767383
-0.13616784633472,-0.114046158370527,0.00459480522287371,0.862132195994472,0.277982005891826,-0.488554687276952,-7.57078351055344,0.264859994293374,-0.429134306752815
-0.142538840804513,-0.113908281047016,0.00440371333525445,0.86249997556904,0.277857674235272,-0.48815880594057,-7.83138251918314,0.243775787761024,-0.387407875036843
-0.148752628442515,-0.113974353566346,0.00403286327824456,0.862779540427126,0.277609186126478,-0.487748268021608,-7.64196048191275,0.345264393843763,-0.13384212516803
-0.154781880559608,-0.11425695587138,0.00346452935351697,0.862942293392389,0.277254795318207,-0.487352207352655,-8.88626592960838,0.322288898374381,-0.279949903570554
-0.160623435008172,-0.11472967297538,0.00271324507343815,0.862982120887694,0.276832857457636,-0.48701310448871,-8.31354258079074,0.484111447512532,-0.253215870899822
-0.166293488271305,-0.115349785829207,0.00180748006801202,0.862904376871603,0.276382963321746,-0.486768040870576,-9.30132287049412,0.585775433270555,-0.257543856962315
-0.171827507088479,-0.116060270024935,0.000789297967367236,0.862725629744427,0.275949005694807,-0.486652738525142,-9.57554659275394,0.197540132857739,-0.264497431002724
-0.177288589478898,-0.116768214656258,-0.000269595455142768,0.86249018116153,0.275582519190615,-0.486700633280528,-9.2032948898933,0.203562930824319,-0.121933291191681
-0.182746014811843,-0.117385180718683,-0.00130329056106714,0.862247053994598,0.275317894576345,-0.486925564737509,-10.2927545578669,0.369742779120543,-0.155521067755132
-0.188282825005804,-0.117822750613571,-0.0022444046331514,0.862050290421214,0.275185698622049,-0.487333412916067,-9.27918480242334,-0.0626815265270579,-0.0559775522773691
-0.193987573889154,-0.1179987116074,-0.00302961232225353,0.861956126736966,0.275208011757148,-0.487916665121712,-10.1855203578384,0.327704687113055,-0.0664357675044869
-0.199935047962259,-0.11785220296879,-0.00361714749935035,0.862016088102036,0.275380041894578,-0.48864655737261,-10.2850015825759,-0.445773390021941,-0.214614389880325
-0.206192799695077,-0.117352215711756,-0.0039869868195519,0.862263801198887,0.275685639996261,-0.489482565000625,-9.7560554571188,-0.310840212394851,-0.104884486821589
-0.212810197729153,-0.116489560620441,-0.00413712213645406,0.862720284765159,0.276099384311318,-0.49038034809723,-11.1960995330795,0.0954979871578416,-0.219622358914108
-0.219810703162623,-0.115286680721805,-0.00409237992827212,0.863389503826827,0.276580119140385,-0.491287363191459,-10.4172134259329,-0.390965792306133,-0.464024401557595
-0.227196928235496,-0.113787815098057,-0.0038912480105528,0.864256312291216,0.277087558836938,-0.492156201173384,-11.412385401936,-0.460359515385107,-0.495555570661395
-0.234950298407586,-0.112047157023561,-0.00357582048252275,0.865295970247784,0.277588017432167,-0.492950290183366,-11.7874286661327,-0.772110790572924,-0.463137208258019
-0.243024442621554,-0.110125166925625,-0.00319243884207765,0.866476811259047,0.278051225028166,-0.493646086443116,-11.5550618382299,-0.489575041342732,-0.490454785159386
-0.251359055990036,-0.108089949574383,-0.00278838607854937,0.867757828351784,0.2784565376853,-0.494230082161133,-13.1195312550104,-0.200120893610574,-0.508231425851619
-0.25988253045069,-0.105992656192974,-0.00239323686042165,0.869103650537536,0.278803161967434,-0.494713287423957,-12.5879557663009,-0.111073744433497,-0.458637365293328
