disp_x_mm,disp_y_mm,disp_z_mm,Rx_deg,Ry_deg,Rz_deg,Fx_N,Fy_N,Fz_N
-0.0480027443429094,-0.206377606372935,-0.000712243693317793,0.154846805213979,-1.17875332332947,1.57621580654843,-1.09524215749201,-0.95520570178428,-0.115653169595987
-0.0476955711909229,-0.207745817752327,-0.000527799825320807,0.154424461004644,-1.17858232395551,1.57662846787286,-2.60565710771823,-0.321904035665057,-0.440712474350164
-0.0496037706243611,-0.209325226758345,0.00013490761589674,0.154336756405542,-1.17827449165689,1.57766406015725,-1.57102412992339,1.59833394207794,-0.294874816127219
-0.0547209780905113,-0.211121645737816,0.00138202359427297,0.154695435469601,-1.17782605644715,1.57956147998392,-2.9829986076856,0.708853116119371,-0.313643754182806
-0.0641337480263496,-0.213129203312532,0.00329808992472924,0.155609635851689,-1.1772538218943,1.58257478578453,-0.960562782665193,-1.826664059319,-0.33256802906098
-0.0789551490348628,-0.215338907239269,0.00592923329184636,0.157171677049499,-1.17660887359303,1.58696661142059,-3.14397195721159,1.05663212065906,-0.0204374295094283
-0.100250705434241,-0.217709971375722,0.00929217331225418,0.159471987588016,-1.17596184043472,1.59296989641958,-3.20586263397013,-0.314854697721103,-0.44702679470825
-0.128944408953886,-0.220193482057662,0.0133530843888736,0.162581589825029,-1.17541945046964,1.60077725198827,-6.36954387817178,-1.91515741350736,-1.26772476182296
-0.165741190979615,-0.222726565173739,0.0180340169015398,0.166557091140509,-1.17511727792887,1.61051506121114,-5.76878794961749,-0.260395399352319,-1.29158810824256
-0.2110662339378,-0.225246372921124,0.0232088088469109,0.171438095093687,-1.1752189122451,1.6222309332186,-9.48516259333729,1.44841554505456,-1.19077265980744
-0.265019935146184,-0.227693950015155,0.0287115085037819,0.177257141729061,-1.17591479367889,1.63588597136137,-8.91148982623849,-4.16380372818912,-1.2744579404222
-0.327372843609677,-0.230042095539776,0.0343352933205119,0.184032437046867,-1.17742168018141,1.65136493561769,-10.8468594405763,-6.16387583645269,-0.836116115826343
-0.397572029515855,-0.232314856827081,0.0398380236592117,0.191769034356692,-1.17998379214896,1.66848457370661,-13.0529576795064,-6.48068783783401,-0.177078292332482
-0.474798925472553,-0.234587286680929,0.0449635027305735,0.200472222322757,-1.18386492438622,1.68701334447956,-17.890722361267,-9.91414107410083,0.0290055503323856
-0.558041807324658,-0.236991259520416,0.0494564719688462,0.210156142197609,-1.1893471386202,1.70670256847706,-24.7047508754039,-12.7143151802936,-0.388015601123215
-0.646183943485216,-0.239707325149249,0.0530857252854833,0.220852165484773,-1.19671497999364,1.72729880958003,-32.766570085984,-11.5829681328055,-0.572597229293649
-0.738079321304693,-0.242980975467406,0.055641417302539,0.232598451122823,-1.20626088460413,1.74857486537992,-44.6451699836257,-9.54395687306464,-0.870483071418789
-0.832640561334687,-0.247057671994122,0.0569831894411978,0.245476821191125,-1.21826247578464,1.77033552892097,-57.6796188495171,-6.15651707583288,-1.2435793273327
-0.9289105898259,-0.252187415459359,0.0570353287123737,0.259593433045979,-1.23296676191928,1.79242611802332,-70.3108290244817,2.43771143066147,-1.51929951389593
-1.02608163050128,-0.258594502189412,0.0557932893835176,0.275079087538952,-1.25058825260735,1.81473003539649,-80.1228063437216,9.96383548434665,-2.30453571767066
-1.12351323426796,-0.266420378998336,0.0533463140586616,0.292103609256432,-1.27128758724128,1.83715273124087,-85.1540393479576,13.323186505143,-3.58999999559416
-1.22070889570155,-0.27573109303943,0.0498534967680364,0.3108390269759,-1.29516427694293,1.85960990094711,-86.8401206620322,13.6266536799021,-4.83744593599343
-1.31728284786468,-0.286493218419213,0.0455351267994593,0.331451260581576,-1.32224004907521,1.88199627302224,-87.1467638727857,12.7530447256593,-5.08246944997776
-1.41290055380124,-0.298577552002881,0.0406481581353886,0.354072950423441,-1.35245933855205,1.90417564258578,-90.9709873458944,9.16928298009884,-5.07299729172186
-1.50722565830376,-0.311748359780548,0.0354745782094639,0.378787440504092,-1.3856803095377,1.92595591398511,-100.629135180641,2.86139697222029,-5.90299347632921
-1.5998639580075,-0.325686659280458,0.0302883493000883,0.405602145383293,-1.42168145305411,1.94708490087571,-116.82453068462,-1.5610104013399,-7.46014751093176
-1.69033902222249,-0.340033625885504,0.0253195021127812,0.434411954587847,-1.46015875974026,1.96724932304827,-137.892400319176,-4.21037255147212,-9.55939513445969
-1.77807274183882,-0.354404097706307,0.0207412813192553,0.464991712997029,-1.50073477905694,1.98608462166472,-162.509762749541,-0.442217007725958,-11.7681312955205
-1.86239100264172,-0.368402679372388,0.016662682141831,0.496994272962703,-1.54296300007129,2.00318224954522,-181.351668066731,3.62204411343919,-12.677643381677
-1.94254835401312,-0.38166786244411,0.0131093818731076,0.529938841647325,-1.58634836271878,2.01812289550105,-195.922710889006,6.98510928474525,-12.2267198101698
-2.01777769621,-0.393879736636037,0.0100357767281656,0.563229029895657,-1.63035125065841,2.03049945285678,-206.092197293008,10.0836390870531,-10.0249654205448
-2.08734157652996,-0.404768813859083,0.00733603107250058,0.596175837012863,-1.67439791687047,2.03994021305418,-213.667806791138,13.6565167133458,-7.11740976950932
-2.15058567782244,-0.414129832489507,0.00485888797933431,0.628020169768327,-1.71789168431445,2.04612948569455,-225.444896566343,20.2371049086003,-5.19522738978856
