disp_x_mm,disp_y_mm,disp_z_mm,Rx_deg,Ry_deg,Rz_deg,Fx_N,Fy_N,Fz_N,Mx_Nm,My_Nm,Mz_Nm
-0.162505705096782,-0.210611161040061,-0.185163985245853,-0.200331043219982,-1.38521402917073,2.2663846658742,-0.341822070197338,0.121856162777931,0.160491152778292,0.0182200676750139,0.0248400852337339,-0.163580623093941
-0.162651139980349,-0.210253081303829,-0.185100908716889,-0.20013644726612,-1.38554494927766,2.26665025238365,0.822676114340027,0.787704716670305,0.285682877864105,0.0243184263815208,0.0243551039929836,-0.126762992608536
-0.162767452343597,-0.209873892907675,-0.1849036927625,-0.199872875831422,-1.38572238573101,2.26674804580222,0.59736801534234,0.194093064367053,0.109190164503389,0.0294193769646691,0.0252565746051402,-0.143985246049528
-0.162856199966679,-0.209463977015272,-0.184567714379519,-0.199532706455967,-1.38571867614686,2.266637629488,0.0137557324076738,-0.511677536731895,0.114035715821188,0.0230621511694262,0.0249237340567258,-0.166422414206711
-0.162925276983487,-0.209003989005879,-0.184081955954714,-0.199102367113045,-1.38550848467555,2.26628863743897,1.11476509790884,0.333805050204546,0.150174955302845,0.0257573047471533,0.0177601633280253,-0.100207410222891
-0.162974499969968,-0.208490735878399,-0.183448856082928,-0.198578378107532,-1.38509242652991,2.26569970388563,-0.253351899942118,0.571370066424151,0.1567159728246,0.0222482209806225,0.0214241936915628,-0.131153218835119
-0.163000432604903,-0.207937624117012,-0.182682382037674,-0.197971489304256,-1.38449253147518,2.26489536261247,0.416350938012044,0.467252726235756,0.0878729991121361,0.0235648890999931,0.0233875287708893,-0.0926688782599729
-0.163006018480744,-0.207343049081993,-0.181787195853579,-0.197281749617322,-1.38373297220103,2.26390931782218,0.383833587110416,0.814996152191497,0.170175240044074,0.0219842096979126,0.0205705696339089,-0.0867772012402765
-0.162986536726634,-0.206729756385668,-0.180785996676915,-0.196529133546096,-1.38286314983693,2.26280500042962,-0.588905487992804,1.27693520607568,0.0688509997053188,0.0184958498147321,0.0265202721823202,-0.11688658464551
-0.162940881630986,-0.206110949032489,-0.179696590942767,-0.195730596383582,-1.38192672300217,2.26164111296508,1.14842450881707,0.884966053572271,0.108964997913176,0.0235701215789028,0.0221610669589526,-0.082901043581828
-0.162871650919636,-0.205495916196181,-0.178535217140244,-0.194902820873419,-1.38097007047558,2.26048374382979,-0.504633579980123,0.702814088946752,0.162659326999631,0.0216917262131857,0.0245786754067605,-0.17028515391807
-0.162773528431804,-0.204907338760696,-0.177330443959736,-0.194072547062091,-1.38004636201102,2.25940108704096,1.06144771818134,0.222989149162458,0.184369182235031,0.0260278242537293,0.020110608657136,-0.129191824060385
-0.16264394687594,-0.204356939743496,-0.176106059795257,-0.193260373788232,-1.37919827009685,2.2584478159306,0.389225922330013,0.0334369583551961,0.0996700395421612,0.0281575209952867,0.0225637169193119,-0.143541324670907
-0.162484333420147,-0.20385346854124,-0.174885699818664,-0.192487798559978,-1.37845576880523,2.25766310427927,-0.202057761647723,0.173249931460532,0.227891754827027,0.0243600425368595,0.0217782236286551,-0.148307702476272
-0.162298151832924,-0.203391221142693,-0.173685680107309,-0.191764267930753,-1.37783389189311,2.25706528772295,0.97526200734967,0.430307964809572,0.192296434570949,0.0232453403452744,0.0198017725458841,-0.0836435182722246
-0.162091019457812,-0.202973907063214,-0.172530735744167,-0.19110372829536,-1.37733866454844,2.25665838451298,-0.337123298805295,0.856764660397403,-0.010437667576241,0.0137962248753065,0.0206913580504593,-0.133722070795399
-0.161875060185113,-0.202580814564058,-0.171429226004265,-0.1905007660124,-1.3769567062833,2.25642300977517,0.614601115778271,0.445234778219174,-0.079396123732721,0.0128476914184397,0.0204555965210907,-0.104833950817337
-0.161667093418086,-0.202189717663545,-0.170386951824278,-0.189946443572764,-1.37666211458453,2.25632432995192,0.325394747728922,0.444686186667695,0.119870476398177,0.0162717482878154,0.0205553555007846,-0.112739584504866
